Function,N,Boundary condition,Worst,Best,Std. dev.
Rosenbrock,30,Invisible/Reflecting,2559.661314493961,43.96139130537744,261.2476707752573
Rosenbrock,30,Mirroring,2568.457290319051,42.642506519897154,244.1825320098068
Rosenbrock,30,Restarting,2303.7222229920053,43.00573743303066,215.88822606181668
Rosenbrock,30,Teleporting,2665.266187204357,43.27622690556031,236.58757102487462
Rosenbrock,50,Absorbing,4585.863245083072,79.30603292090532,320.74699469234434
Rosenbrock,50,Reflecting,4724.01194417129,76.08451912295072,329.24720557046487
Rosenbrock,50,Damping,4635.525579444891,78.2578319625965,317.62375966215404
Rosenbrock,50,Invisible,4689.4375465920175,82.16659792196803,338.9342916382551
Rosenbrock,50,Invisible/Damping,4304.411309267276,82.33974596844219,343.69051094219066
Rosenbrock,50,Invisible/Reflecting,4363.784761208886,82.5290240426687,329.54159711960654
Rosenbrock,50,Mirroring,4445.536776685742,81.42854874809052,310.48438753813133
Rosenbrock,50,Restarting,4403.080261506274,77.5918180549161,322.2874037397213
Rosenbrock,50,Teleporting,4592.695629531294,79.61544365910962,333.14430556601417
Ackley,20,Absorbing,18.738537435196296,5.350985392985787,2.6628889854149485
Ackley,20,Reflecting,18.637501622186118,5.54399706622723,2.6238556697091853
Ackley,20,Damping,18.79484869687737,5.267406832644746,2.7427058784676004
Ackley,20,Invisible,18.545998786148616,5.686281840965535,2.8848189463869596
Ackley,20,Invisible/Damping,18.74296166049181,5.547229336518425,2.878810058191058
Ackley,20,Invisible/Reflecting,18.746432710998548,5.60478290852015,2.9711889411015524
Ackley,20,Mirroring,18.861458992831594,5.51013218284642,2.685636481312748
Ackley,20,Restarting,18.6860518202333,5.38052751387569,2.730729023942452
Ackley,20,Teleporting,18.793669793631032,5.535083832934788,2.7759724225662983
Ackley,30,Absorbing,18.874764303991782,5.56532124230125,2.3402078601804157
Ackley,30,Reflecting,18.93948918114576,5.766962434409268,2.169360956454001
Ackley,30,Damping,18.783583734955073,5.812178549756668,2.253256891533191
Ackley,30,Invisible,18.837427694480475,5.722044847324305,2.5735343971254085
Ackley,30,Invisible/Damping,18.734465049374652,5.796063799304645,2.539125462904114
Ackley,30,Invisible/Reflecting,18.91454567847671,5.761872240275155,2.5244408806338843
Ackley,30,Mirroring,18.62934822941936,5.628334558985038,2.301420609735248
Ackley,30,Restarting,18.85299695205058,5.670192853755977,2.3884730055957126
Ackley,30,Teleporting,18.965214390998646,5.620207240095056,2.4870294937172868
Ackley,50,Absorbing,19.010931389239747,5.842357804603734,1.911226849885736
Ackley,50,Reflecting,18.912794346150136,5.716752093318431,1.9628280326811052
Ackley,50,Damping,18.886609085349306,5.942348621542095,1.8673481573329411
Ackley,50,Invisible,19.03170366328799,6.138360831393092,2.1031904389545195
Ackley,50,Invisible/Damping,19.092469566024402,6.0980065455478805,2.210099529208899
Ackley,50,Invisible/Reflecting,18.996709834220056,6.251451970678973,2.154300567298715
Ackley,50,Mirroring,18.88286871870739,6.328055438428597,1.9461183211207853
Ackley,50,Restarting,19.00038635148019,6.273661357995985,1.9928441216484423
Ackley,50,Teleporting,18.96617464661439,6.428197896332316,1.9921297034119119
