Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana,191.08606741919377,29.128572815902906,54.669161669465026,35.86955895235286,41.71843778488258
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana  tłumiąca,178.3434073148008,31.779113663364523,55.54779208771472,28.966718659720485,45.949419179436944
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana odbijająca,190.1203885907426,37.78602916264389,67.83398734604981,31.073087199133074,56.37919999385403
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana lustrzana,194.43933892773777,32.558563160172454,53.28316566027086,31.161028823020782,43.55593363092519
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana resetująca,186.09390674566362,25.73887174611023,49.80356989527793,35.33493761053062,33.00597669471648
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana teleportująca,188.77328250089855,32.552592558358256,62.12403367828654,33.50550415777212,47.666355267102574
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana pochłaniająca,263.0457336478031,19.308048501182547,49.326325512575,42.14019551943715,32.22290144607181
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana odbijająca,257.16873380638896,17.35879654938553,48.13598664188014,42.88211002210228,31.755665457737003
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana tłumiąca,288.6635997544247,13.282953386467844,44.47707579383942,47.53913998099519,28.096140347289367
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana,268.80781029046057,20.233784034456068,50.752303394890674,47.48131656655253,31.125076042740282
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana  tłumiąca,275.56603471868164,10.308285675620176,41.82240805930687,53.5341970158492,21.637037304348418
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana odbijająca,271.32153693299273,19.736780416445722,45.5912354707731,46.65808348099724,28.893139440867703
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana lustrzana,270.8208115770175,13.633408969826002,37.88302210522138,48.7162923152259,21.16586540580584
